rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp,start_time_pt,date,model
3,263504,2025-11-22T13:00:00.000Z,Alaves vs Celta Vigo,Under 2.5,-168,2,85,"Massive sharp signal: 88% of tickets are on the Over, but the line is heavily juiced to the Under (-168), indicating smart money is fading the public.",0-1,0,0,0,0,0,1,155,200,207.0,2.5,130,-168.0,-0.5,135,0.5,-200,2025-11-21 09:55:11+00:00,2025-11-22 05:00:00-08:00,2025-11-22,gemini
4,263445,2025-11-21T19:30:00.000Z,Mainz vs HOFF,Over 2.5,-167,2,82,Market consensus is overwhelming (90% tickets) with heavy juice (-167) confirming the expectation of a high-scoring match.,2-2,0,0,0,0,1,0,150,170,260.0,2.5,-167,130.0,-0.5,130,0.5,-190,2025-11-21 09:55:11+00:00,2025-11-21 11:30:00-08:00,2025-11-21,gemini
5,263496,2025-11-21T20:00:00.000Z,Valencia vs Levante,Valencia ML,105,2,80,Solid home favorite backed by 88% of tickets. Getting plus money (+105) on a team expected to win is high value.,1-0,0,1,0,0,0,0,105,255,240.0,2.5,-110,-115.0,-0.5,-102,0.5,-135,2025-11-21 09:55:11+00:00,2025-11-21 12:00:00-08:00,2025-11-21,gemini
6,263442,2025-11-22T14:30:00.000Z,Augsburg vs HSV,Augsburg ML,130,1,76,Home favorite with 76% money support. The +130 ML is significantly better value than the +115 spread.,2-1,0,1,0,0,0,0,130,195,255.0,2.5,-146,89.0,-0.5,115,0.5,-165,2025-11-21 09:55:11+00:00,2025-11-22 06:30:00-08:00,2025-11-22,gemini
7,263512,2025-11-22T14:00:00.000Z,Udinese vs Bologna,Bologna ML,105,1,72,Bologna is the favorite on the road; taking the ML at +105 avoids the heavy juice on the spread.,1-2,0,0,0,1,0,0,280,105,220.0,2.5,125,78.0,0.5,-135,-0.5,-105,2025-11-21 09:55:11+00:00,2025-11-22 06:00:00-08:00,2025-11-22,gemini
1,265708,2025-11-26T17:45:00.000Z,Copenhagen vs Kairat Almaty,Copenhagen -1.5,-115,3,96,"Copenhagen is a massive home favorite (-295 ML) against a much weaker opponent. 98% of the money backs them, and the -1.5 spread at -115 is excellent value for a likely blowout.",3-0,1,0,0,0,0,0,-295,750,420.0,3.5,-165,88.0,-1.5,-115,1.5,-120,2025-11-23 07:36:57+00:00,2025-11-26 09:45:00-08:00,2025-11-26,gemini
2,265700,2025-11-25T20:00:00.000Z,Napoli vs Qarabag,Napoli -1.5,-130,3,95,"Similar to the Copenhagen pick, Napoli is a dominant home favorite (-350 ML) with 97% ticket support. The talent gap suggests a multi-goal victory.",3-0,1,0,0,0,0,0,-350,875,475.0,3.0,-106,89.0,-1.5,-130,1.5,-107,2025-11-23 07:36:57+00:00,2025-11-25 12:00:00-08:00,2025-11-25,gemini
3,263502,2025-11-23T20:00:00.000Z,Elche vs Real Madrid,Real Madrid -1.5,-105,3,93,Real Madrid is the heavy away favorite (-250 ML) with 100% money support. Getting the -1.5 spread at near even money (-105) is high value given the mismatch.,0-3,0,0,1,0,0,0,575,-250,425.0,3.5,113,-149.0,1.5,-143,-1.5,-105,2025-11-23 07:36:57+00:00,2025-11-23 12:00:00-08:00,2025-11-23,gemini
4,263509,2025-11-23T17:00:00.000Z,Lazio vs Lecce,Lazio ML,-135,2,88,Lazio is a strong home favorite with 97% ticket support. The ML at -135 is significantly cheaper than the -0.5 spread (-145) for the exact same winning outcome.,2-0,0,1,0,0,0,0,-135,433,240.0,2.5,133,-172.0,-0.5,-145,0.5,105,2025-11-23 07:36:57+00:00,2025-11-23 09:00:00-08:00,2025-11-23,gemini
5,272227,2025-11-24T20:00:00.000Z,Man U vs Everton,Man U ML,-135,2,87,Man U is backed by 95% of tickets at Old Trafford. The ML (-135) provides better ROI than the -0.5 spread (-150).,2-0,0,1,0,0,0,0,-135,360,280.0,2.5,-140,95.0,-0.5,-150,0.5,105,2025-11-23 07:36:57+00:00,2025-11-24 12:00:00-08:00,2025-11-24,gemini
6,263518,2025-11-23T19:45:00.000Z,Lille vs Paris FC,Lille ML,-155,2,85,Lille has 97% ticket support. A clear pricing anomaly exists where the ML (-155) offers much better value than the -0.5 spread (-175).,2-0,0,1,0,0,0,0,-155,400,310.0,2.5,-147,111.0,-0.5,-175,0.5,120,2025-11-23 07:36:57+00:00,2025-11-23 11:45:00-08:00,2025-11-23,gemini
7,263510,2025-11-24T19:45:00.000Z,Sassuolo vs Pisa,Sassuolo ML,105,2,82,Sassuolo is the home favorite with 91% backing. The ML at +105 is mathematically superior to the -0.5 spread at -105.,1-0,0,1,0,0,0,0,105,280,220.0,2.5,125,-160.0,-0.5,-105,0.5,-135,2025-11-23 07:36:57+00:00,2025-11-24 11:45:00-08:00,2025-11-24,gemini
8,263497,2025-11-23T17:30:00.000Z,Getafe vs Atlético,Atlético ML,-130,1,78,Atlético is the road favorite with 97% support. Taking the ML (-130) avoids the heavier juice on the -0.5 spread (-143).,0-1,0,0,0,1,0,0,420,-130,240.0,2.5,140,-189.0,0.5,100,-0.5,-143,2025-11-23 07:36:57+00:00,2025-11-23 09:30:00-08:00,2025-11-23,gemini
9,263520,2025-11-23T16:15:00.000Z,Toulouse vs Angers,Toulouse ML,-145,1,77,Toulouse has 95% ticket support at home. ML (-145) is a safer play than the juiced spread (-160).,2-1,0,1,0,0,0,0,-145,433,270.0,2.5,105,-136.0,-0.5,-160,0.5,115,2025-11-23 07:36:57+00:00,2025-11-23 08:15:00-08:00,2025-11-23,gemini
10,263519,2025-11-23T16:15:00.000Z,Brest vs Metz,Brest ML,-125,1,75,Brest is the home favorite with 92% backing. The ML (-125) offers a 10-cent discount compared to the spread (-135).,1-0,0,1,0,0,0,0,-125,330,280.0,2.5,-134,101.0,-0.5,-135,0.5,-105,2025-11-23 07:36:57+00:00,2025-11-23 08:15:00-08:00,2025-11-23,gemini
1,265904,2025-11-27T17:45:00.000Z,Lille vs Zagreb,Lille ML,-163,3,94,Pricing Anomaly: Lille is a strong home favorite (-0.5 spread at -175). The ML is significantly cheaper at -163 for the exact same winning condition. 99% money support.,2-0,0,1,0,0,0,0,-163,400,320.0,2.5,-155,117.0,-0.5,-175,0.5,130,2025-11-24 09:39:10+00:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
2,265905,2025-11-27T17:45:00.000Z,Feyenoord vs Celtic,Feyenoord ML,-145,3,92,"Pricing Anomaly: Similar to Lille, Feyenoord's ML (-145) provides better value than the -0.5 spread (-160). 93% of capital backs the home side.",2-1,0,1,0,0,0,0,-145,345,320.0,2.5,-177,136.0,-0.5,-160,0.5,115,2025-11-24 09:39:10+00:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
3,265759,2025-11-27T17:45:00.000Z,Porto vs Nice,Porto -1.5,110,3,90,Porto is a massive home favorite (-239 ML) with 99% money support. The -1.5 spread at plus money (+110) offers immense value for a likely multi-goal win.,3-0,1,0,0,0,0,0,-239,625,375.0,2.5,-132,-100.0,-1.5,110,1.5,-160,2025-11-24 09:39:10+00:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
4,265903,2025-11-27T17:45:00.000Z,Ludogorets vs Celta Vigo,Celta Vigo ML,-135,2,88,"Celta is the road favorite with 98% money support. The ML (-135) is cheaper than the -0.5 spread (-145), making it the mathematically correct play.",0-2,0,0,0,1,0,0,390,-135,260.0,2.5,-103,-126.0,0.5,105,-0.5,-145,2025-11-24 09:39:10+00:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
5,265906,2025-11-27T17:45:00.000Z,Aston Villa vs Young Boys,Aston Villa -1.5,-168,2,86,Villa is a heavy favorite (-500 ML) with 99% backing. The market fully expects a blowout at Villa Park.,3-1,1,0,0,0,0,0,-500,1150,600.0,3.5,-100,-129.0,-1.5,-168,1.5,130,2025-11-24 09:39:10+00:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
6,265712,2025-11-26T20:00:00.000Z,Liverpool vs PSV,Liverpool -1.5,-135,2,85,Liverpool is dominant at Anfield (-325 ML) and 95% of the money is on them. The -1.5 line is the standard play here.,3-1,1,0,0,0,0,0,-325,725,500.0,3.5,-122,-106.0,-1.5,-135,1.5,-105,2025-11-24 09:39:10+00:00,2025-11-26 12:00:00-08:00,2025-11-26,gemini
7,265709,2025-11-26T20:00:00.000Z,Sporting vs Brugge,Sporting ML,-147,2,83,Home favorite backed by 80% of money. Taking the ML (-147) saves juice compared to the -0.5 spread (-155).,2-1,0,1,0,0,0,0,-147,375,310.0,3.5,130,-168.0,-0.5,-155,0.5,120,2025-11-24 09:39:10+00:00,2025-11-26 12:00:00-08:00,2025-11-26,gemini
8,265710,2025-11-26T20:00:00.000Z,PSG vs Tottenham,PSG -1.5,105,1,78,PSG (-255 ML) is expected to control this game. Getting the spread at +105 with 98% money support is a solid value play.,3-1,1,0,0,0,0,0,-255,700,400.0,3.5,120,-157.0,-1.5,105,1.5,-133,2025-11-24 09:39:10+00:00,2025-11-26 12:00:00-08:00,2025-11-26,gemini
9,265711,2025-11-26T20:00:00.000Z,Olympiacos vs Real Madrid,Real Madrid -1.5,-102,1,77,"Real Madrid is a road juggernaut (-250 ML). The spread is essentially even money (-102), and 99% of tickets are fading the hosts.",0-2,0,0,1,0,0,0,600,-250,410.0,3.5,120,95.0,1.5,-140,-1.5,-102,2025-11-24 09:39:10+00:00,2025-11-26 12:00:00-08:00,2025-11-26,gemini
10,265760,2025-11-27T17:45:00.000Z,Roma vs Midtjylland,Roma -1.5,115,1,75,Roma needs to capitalize at home. Plus money (+115) on the -1.5 line is attractive against a weaker visitor.,2-0,1,0,0,0,0,0,-220,550,370.0,2.5,-165,95.0,-1.5,115,1.5,-165,2025-11-24 09:39:10+00:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
1,265818,2025-11-28T19:45:00.000Z,Como 1907 vs Sassuolo,Como 1907 ML,-156,3,94,Pricing Anomaly: Como is the home favorite. The Money Line (-156) is significantly cheaper than the -0.5 Spread (-175) for the exact same winning condition.,1-0,0,1,0,0,0,0,-156,450,285.0,2.5,-108,-119.0,-0.5,-175,0.5,120,2025-11-26 09:39:52-08:00,2025-11-28 11:45:00-08:00,2025-11-28,gemini
2,265907,2025-11-27T20:00:00.000Z,Nottingham vs Malmo,Nottingham -1.5,-165,3,92,Nottingham is a massive home favorite (-450 ML) with 100% ticket support. The -1.5 spread is the standard play for such a mismatch.,3-0,1,0,0,0,0,0,-450,1200,550.0,3.5,-172,130.0,-1.5,-165,1.5,120,2025-11-26 09:39:52-08:00,2025-11-27 12:00:00-08:00,2025-11-27,gemini
3,265906,2025-11-27T17:45:00.000Z,Aston Villa vs Young Boys,Aston Villa -1.5,-166,3,91,"Similar to Nottingham, Villa is a dominant favorite (-500 ML). The market expects a comfortable multi-goal victory at home.",3-0,1,0,0,0,0,0,-500,1100,600.0,3.5,-100,-124.0,-1.5,-166,1.5,130,2025-11-26 09:39:52-08:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
4,265829,2025-11-28T19:45:00.000Z,Metz vs Rennes,Rennes ML,-101,2,88,Pricing Anomaly: Rennes is the road favorite. Their ML at near even money (-101) offers better value than the -0.5 spread (-110).,0-1,0,0,0,1,0,0,260,-101,270.0,2.5,-141,111.0,-0.5,-110,0.5,-130,2025-11-26 09:39:52-08:00,2025-11-28 11:45:00-08:00,2025-11-28,gemini
5,265908,2025-11-27T20:00:00.000Z,Genk vs Basel,Genk ML,-110,2,86,Pricing Anomaly: Genk is the home favorite. The ML (-110) provides an 8-cent discount compared to the -0.5 spread (-118).,2-1,0,1,0,0,0,0,-110,250,290.0,2.5,-167,130.0,-0.5,-118,0.5,-120,2025-11-26 09:39:52-08:00,2025-11-27 12:00:00-08:00,2025-11-27,gemini
6,265905,2025-11-27T17:45:00.000Z,Feyenoord vs Celtic,Feyenoord ML,-138,2,85,Pricing Anomaly: Feyenoord is backed by 97% of tickets. The ML (-138) is mathematically superior to the -0.5 spread (-152).,2-1,0,1,0,0,0,0,-138,320,320.0,2.5,-175,134.0,-0.5,-152,0.5,110,2025-11-26 09:39:52-08:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
7,265763,2025-11-27T20:00:00.000Z,Maccabi vs Lyon,Lyon ML,-131,2,83,Pricing Anomaly: Lyon is the road favorite. Taking the ML (-131) saves juice compared to the -0.5 spread (-135).,1-2,0,0,0,1,0,0,336,-131,282.0,2.5,-115,-109.0,0.5,-105,-0.5,-135,2025-11-26 09:39:52-08:00,2025-11-27 12:00:00-08:00,2025-11-27,gemini
8,265903,2025-11-27T17:45:00.000Z,Ludogorets vs Celta Vigo,Celta Vigo ML,-135,2,82,Pricing Anomaly: Celta is the favorite on the road. The ML (-135) is 10 cents cheaper than the spread (-145).,0-2,0,0,0,1,0,0,380,-135,270.0,2.5,-100,-125.0,0.5,105,-0.5,-145,2025-11-26 09:39:52-08:00,2025-11-27 09:45:00-08:00,2025-11-27,gemini
9,265765,2025-11-27T20:00:00.000Z,Betis vs FC Utrecht,Betis -1.5,-110,1,79,Betis is a strong home favorite (-275 ML) with 100% support. The -1.5 spread at -110 is excellent value.,2-0,1,0,0,0,0,0,-275,700,410.0,2.5,-150,120.0,-1.5,-110,1.5,-130,2025-11-26 09:39:52-08:00,2025-11-27 12:00:00-08:00,2025-11-27,gemini
10,265910,2025-11-27T20:00:00.000Z,Bologna vs Red Bull,Bologna -1.5,105,1,77,Bologna (-250 ML) is expected to win. Getting plus money (+105) on the -1.5 spread offers high upside.,2-0,1,0,0,0,0,0,-250,650,375.0,2.5,-140,110.0,-1.5,105,1.5,-145,2025-11-26 09:39:52-08:00,2025-11-27 12:00:00-08:00,2025-11-27,gemini
1,265619,2025-11-29T14:30:00.000Z,Union Berlin vs Heidenheim,Union Berlin ML,-150,3,94,Pricing Anomaly: Union Berlin is the home favorite. The Money Line (-150) is cheaper than the -0.5 Spread (-160) for the exact same winning outcome.,2-1,0,1,0,0,0,0,-150,400,285.0,2.5,-115,-113.0,-0.5,-160,1.0,120,2025-11-28 16:03:00-08:00,2025-11-29 06:30:00-08:00,2025-11-29,gemini
2,265832,2025-11-29T18:00:00.000Z,Paris FC vs Auxerre,Paris FC ML,-120,3,92,Pricing Anomaly: Paris FC is the home favorite. The ML (-120) offers a significant 15-cent discount compared to the -0.5 spread (-135).,1-0,0,1,0,0,0,0,-120,320,270.0,2.5,-121,-107.0,-0.5,-135,0.5,-105,2025-11-28 16:03:00-08:00,2025-11-29 10:00:00-08:00,2025-11-29,gemini
3,265821,2025-11-29T19:45:00.000Z,Milan vs Lazio,Milan ML,-160,3,91,Pricing Anomaly: Milan is a strong home favorite. The ML (-160) is mathematically superior to the -0.5 spread (-175).,2-0,0,1,0,0,0,0,-160,475,280.0,2.5,110,-139.0,-0.5,-175,0.5,125,2025-11-28 16:03:00-08:00,2025-11-29 11:45:00-08:00,2025-11-29,gemini
4,265828,2025-11-29T14:00:00.000Z,Strasbourg vs Brest,Strasbourg ML,-120,2,88,Pricing Anomaly: Strasbourg is the home favorite. Taking the ML (-120) saves 15 cents of juice compared to the spread (-135).,1-0,0,1,0,0,0,0,-120,320,275.0,2.5,-140,108.0,-0.5,-135,0.5,-110,2025-11-28 16:03:00-08:00,2025-11-29 06:00:00-08:00,2025-11-29,gemini
5,265826,2025-11-29T16:00:00.000Z,Monaco vs PSG,PSG ML,-170,2,87,Pricing Anomaly: PSG is the away favorite. Their ML (-170) is better value than the -0.5 spread (-185) with 99% money support.,1-3,0,0,0,1,0,0,400,-170,350.0,3.5,105,-136.0,0.5,130,-0.5,-185,2025-11-28 16:03:00-08:00,2025-11-29 08:00:00-08:00,2025-11-29,gemini
6,265625,2025-11-29T14:30:00.000Z,Bayern vs St Pauli,Bayern -2.5,-126,2,85,"Bayern is a massive home favorite (-909 ML) with 100% money support. The talent gap is enormous, making the -2.5 cover highly probable.",4-0,1,0,0,0,0,0,-909,2000,900.0,3.5,-147,119.0,-2.5,-126,2.5,-110,2025-11-28 16:03:00-08:00,2025-11-29 06:30:00-08:00,2025-11-29,gemini
7,265808,2025-11-29T15:15:00.000Z,Barcelona vs Alaves,Barcelona -2.0,-115,2,84,"Barcelona is dominant at home (-475 ML). The -2.0 Asian Handicap offers push protection on a 2-goal win, providing safety.",4-0,1,0,0,0,0,0,-475,1124,600.0,3.5,-103,-120.0,-2.0,-115,2.0,-120,2025-11-28 16:03:00-08:00,2025-11-29 07:15:00-08:00,2025-11-29,gemini
8,265819,2025-11-29T14:00:00.000Z,Genoa vs Hellas,Genoa ML,105,2,82,Pricing Anomaly: Genoa is the home favorite. The ML at +105 offers plus-money value while the spread is priced at -102.,1-0,0,1,0,0,0,0,105,320,190.0,1.5,-190,141.0,-0.5,-102,0.5,-135,2025-11-28 16:03:00-08:00,2025-11-29 06:00:00-08:00,2025-11-29,gemini
9,265611,2025-11-29T15:00:00.000Z,Man City vs Leeds,Man City -1.5,-155,1,80,Man City (-400 ML) is expected to dominate at the Etihad. 99% of the money is backing them to win comfortably.,3-0,1,0,0,0,0,0,-400,1050,525.0,3.5,124,-168.0,-1.5,-155,1.5,110,2025-11-28 16:03:00-08:00,2025-11-29 07:00:00-08:00,2025-11-29,gemini
10,265823,2025-11-30T14:00:00.000Z,Pisa vs Inter,Inter -1.5,-110,1,78,Inter is the superior team facing a weaker Pisa side. The -1.5 spread at -110 is a standard value play for a top-tier mismatch.,0-2,0,0,1,0,0,0,774,-303,410.0,2.5,-138,107.0,1.5,-133,-1.5,-110,2025-11-28 16:03:00-08:00,2025-11-30 06:00:00-08:00,2025-11-30,gemini
1,265813,2025-11-30T17:30:00.000Z,Celta Vigo vs Espanyol,Celta Vigo ML,105,3,96,"Pricing Anomaly: Celta is the home favorite. The ML pays plus money (+105), while the -0.5 spread (which requires the exact same win) charges juice at -105.",2-1,0,1,0,0,0,0,105,270,240.0,2.5,-114,-111.0,-0.5,-105,0.5,-135,2025-11-29 21:24:24-08:00,2025-11-30 09:30:00-08:00,2025-11-30,gemini
2,265828,2025-11-30T14:00:00.000Z,Strasbourg vs Brest,Strasbourg ML,-120,3,94,"Pricing Anomaly: Strasbourg ML is -120, while the -0.5 spread is -140. You save 20 cents for the identical winning condition.",1-0,0,1,0,0,0,0,-120,330,280.0,2.5,-147,114.0,-0.5,-140,0.5,-102,2025-11-29 21:24:24-08:00,2025-11-30 06:00:00-08:00,2025-11-30,gemini
3,265975,2025-12-02T19:30:00.000Z,Fulham vs Man City,Man City ML,-164,3,92,Pricing Anomaly: City is a strong road favorite. The ML (-164) is vastly cheaper than the -0.5 spread (-182).,0-2,0,0,0,1,0,0,400,-164,300.0,2.5,-150,116.0,0.5,130,-0.5,-182,2025-11-29 21:24:24-08:00,2025-12-02 11:30:00-08:00,2025-12-02,gemini
4,265830,2025-11-30T16:15:00.000Z,Le Havre vs Lille,Lille ML,-119,3,90,Pricing Anomaly: Lille ML at -119 offers an 11-cent discount compared to the -0.5 spread at -130.,0-1,0,0,0,1,0,0,330,-119,260.0,2.5,-115,-111.0,0.5,-110,-0.5,-130,2025-11-29 21:24:24-08:00,2025-11-30 08:15:00-08:00,2025-11-30,gemini
5,265623,2025-11-30T16:30:00.000Z,FRA vs WOLF,FRA ML,-115,2,88,Pricing Anomaly: FRA is the home favorite. Taking the ML saves 10 cents over the spread (-125).,2-1,0,1,0,0,0,0,-115,280,300.0,3.5,-160,96.0,-0.5,-125,0.5,-115,2025-11-29 21:24:24-08:00,2025-11-30 08:30:00-08:00,2025-11-30,gemini
6,280928,2025-12-03T18:00:00.000Z,Athletic vs Real Madrid,Real Madrid ML,-124,2,86,Pricing Anomaly: Madrid is the road favorite. ML (-124) is better value than the spread (-135).,1-2,0,0,0,1,0,0,315,-124,277.0,2.5,-135,97.0,0.5,-110,-0.5,-135,2025-11-29 21:24:24-08:00,2025-12-03 10:00:00-08:00,2025-12-03,gemini
7,265810,2025-12-01T20:00:00.000Z,Vallecano vs Valencia,Vallecano ML,-105,2,85,Pricing Anomaly: Vallecano ML (-105) is cheaper than the spread (-115).,1-0,0,1,0,0,0,0,-105,310,235.0,2.5,108,-139.0,-0.5,-115,0.5,-125,2025-11-29 21:24:24-08:00,2025-12-01 12:00:00-08:00,2025-12-01,gemini
8,265823,2025-11-30T14:00:00.000Z,Pisa vs Inter,Inter -1.5,-120,2,83,Inter is a massive favorite (-340 ML). The -1.5 spread at -120 is the standard play for a mismatch of this caliber.,0-3,0,0,1,0,0,0,850,-340,450.0,2.5,-138,110.0,1.5,-115,-1.5,-120,2025-11-29 21:24:24-08:00,2025-11-30 06:00:00-08:00,2025-11-30,gemini
9,265973,2025-12-02T20:15:00.000Z,Newcastle vs Tottenham,Newcastle ML,-143,2,80,Pricing Anomaly: Newcastle ML (-143) offers a 9-cent discount over the spread (-152).,2-1,0,1,0,0,0,0,-143,350,300.0,2.5,-140,110.0,-0.5,-152,0.5,115,2025-11-29 21:24:24-08:00,2025-12-02 12:15:00-08:00,2025-12-02,gemini
10,265812,2025-11-30T20:00:00.000Z,Girona vs Real Madrid,Real Madrid -1.5,110,1,78,"In this matchup, Madrid is dominant (-220 ML). Getting the -1.5 spread at plus money (+110) is excellent value.",0-3,0,0,1,0,0,0,525,-220,390.0,3.5,-100,-130.0,1.5,-152,-1.5,110,2025-11-29 21:24:24-08:00,2025-11-30 12:00:00-08:00,2025-11-30,gemini
1,265758,2025-11-27T17:45:00.000Z,Fenerbahce vs Ferencvaros,Fenerbahce -1.5,152,3,95,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",3-0,1,0,0,0,0,0,-182,450,340.0,2.5,-157,120.0,-1.5,152,1.5,-190,2025-11-26 17:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,grok
2,265757,2025-11-27T17:45:00.000Z,PAOK vs Brann,PAOK -1.5,150,3,92,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",3-1,1,0,0,0,0,0,-182,487,333.0,2.5,-144,112.0,-1.5,150,1.5,-192,2025-11-26 17:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,grok
3,265904,2025-11-27T17:45:00.000Z,Lille vs Zagreb,Lille -1.5,135,3,90,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",3-0,1,0,0,0,0,0,-189,475,345.0,2.5,-152,119.0,-1.5,135,1.5,-190,2025-11-26 17:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,grok
4,265909,2025-11-27T20:00:00.000Z,Go Ahead Eagles vs Stuttgart,Stuttgart -1.5,130,2,88,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",0-3,0,0,1,0,0,0,500,-200,360.0,2.5,-185,138.0,1.5,-182,-1.5,130,2025-11-26 17:00:00+00:00,2025-11-27 12:00:00-08:00,2025-11-27,grok
5,265764,2025-11-27T20:00:00.000Z,Belgrade vs Steaua,Belgrade -1.5,125,2,85,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",3-1,1,0,0,0,0,0,-204,520,350.0,2.5,-147,115.0,-1.5,125,1.5,-182,2025-11-26 17:00:00+00:00,2025-11-27 12:00:00-08:00,2025-11-27,grok
6,265760,2025-11-27T17:45:00.000Z,Roma vs Midtjylland,Roma -1.5,120,2,85,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",3-1,1,0,0,0,0,0,-210,529,360.0,2.5,-160,122.0,-1.5,120,1.5,-165,2025-11-26 17:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,grok
7,265756,2025-11-27T17:45:00.000Z,Viktoria vs Freiburg,Freiburg -0.5,110,2,82,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",0-2,0,0,1,0,0,0,220,125,240.0,2.5,-104,-121.0,0.5,-160,-0.5,110,2025-11-26 17:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,grok
8,265759,2025-11-27T17:45:00.000Z,Porto vs Nice,Porto -1.5,110,2,82,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",3-1,1,0,0,0,0,0,-244,600,380.0,2.5,-130,101.0,-1.5,110,1.5,-160,2025-11-26 17:00:00+00:00,2025-11-27 09:45:00-08:00,2025-11-27,grok
9,265761,2025-11-27T20:00:00.000Z,Rangers vs Braga,Braga -0.5,115,2,80,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",1-2,0,0,1,0,0,0,220,125,240.0,2.5,-110,-115.0,0.5,-160,-0.5,115,2025-11-26 17:00:00+00:00,2025-11-27 12:00:00-08:00,2025-11-27,grok
10,265910,2025-11-27T20:00:00.000Z,Bologna vs Red Bull,Bologna -1.5,105,2,80,"Historical ROI for favorite spreads with positive odds is 57%, favoring value on favorite spreads.",3-1,1,0,0,0,0,0,-250,650,375.0,2.5,-140,110.0,-1.5,105,1.5,-145,2025-11-26 17:00:00+00:00,2025-11-27 12:00:00-08:00,2025-11-27,grok
1,265616,2025-11-30T14:05:00.000Z,Aston Villa vs Wolverhampton,Aston Villa -1.5,130,3,94,Best remaining -1.5 home favorite at +money after yesterday’s bloodbath,3-0,1,0,0,0,0,0,-200,525,335.0,2.5,-125,-103.0,-1.5,130,1.5,-182,2025-11-29 10:00:00+00:00,2025-11-30 06:05:00-08:00,2025-11-30,grok
